1,13293586,339900,1,2,1978,2,0,0,0,2,0,0,0,0,0,0,0,2,5,161.8,3,2606,11,335000
1,13287184,344000,1,2,1985,2,0,1,1,1,0,0,0,1,0,0,0,0,3,160,3,2617,29,335000
1,13305917,348800,1,2,1992,2,0,1,0,1,0,0,0,1,0,0,0,3,4,160.4,3,2535,12,335000
1,13314230,349000,1,2,1962,2,0,1,0,2,0,0,0,0,0,0,0,0,4,160.7,2,2820,13,342000
1,13307566,349900,1,1,1975,2,0,0,1,1,0,0,1,0,0,0,0,2,4,161.8,3,2866,14,345000
1,13351989,349900,1,2,2004,2,0,1,0,1,0,0,0,1,0,0,0,2,3,160.8,3,2925,10,357000
1,13281887,358900,1,5,1977,2,1,1,0,1,0,0,1,0,0,0,0,5,4,163.8,3,2329,67,355000
1,13292902,359800,1,1.5,1949,2,0,0,0,1,0,0,0,0,1,0,0,2,3,164,3,2320,131,333000
1,13294341,359800,1,2,1978,2,0,1,0,2,0,0,0,0,1,0,0,3,4,160,3,2649,33,358000
1,13318199,364000,1,2,2006,2,0,1,0,1,0,0,0,0,1,0,0,2,3,160.9,3,2748,33,355000
1,13351049,364900,1,2,1991,2,0,1,0,0,0,0,0,0,2,1,0,3,3,162.5,3,2868,69,358300
1,13283145,367000,1,2,2000,2,0,1,1,1,0,0,0,0,1,0,0,2,4,160.5,3,2693,90,345000
1,13294847,369000,1,4,1976,2,0,1,1,1,0,0,0,1,0,0,0,4,4,164,3,2652,81,360000
1,13284364,369900,1,2,1975,2,0,1,0,1,0,0,0,1,0,0,0,0,3,163.5,3,2366,134,355000
1,13320574,369900,1,4,1973,2,0,1,0,1,0,0,0,1,0,0,0,4,4,160,3,2592,49,360000
1,13324264,369900,1,1,1992,2,0,0,1,1,0,0,0,1,0,0,0,1,6,162.5,3,3098,35,360000
1,13287230,374500,1,1.5,1983,2,0,1,0,1,0,0,0,0,1,0,0,2,3,161.9,3,2535,17,364500
1,13304411,375000,1,2,1993,2,0,1,0,1,0,0,0,0,1,0,0,2,3,162,3,2560,37,369000
1,13301782,379000,1,2,2003,2,0,1,0,1,0,0,0,0,0,1,0,2,3,162.5,3,2677,53,370000
1,13277984,379900,1,2,2007,2,0,1,0,1,0,0,0,0,0,1,0,2,3,163.3,3,2792,112,360000
1,13299721,379900,1,2,2007,2,0,1,0,1,0,0,0,0,1,0,0,2,3,163.1,3,2745,35,362000
1,13335614,380000,1,4,1968,2,0,0,1,1,0,0,0,0,0,0,0,3,3,162.3,3,2710,43,340000
1,13285848,385000,1,4,1974,2,0,0,1,1,0,0,1,0,0,0,0,4,3,161.4,3,2670,33,370000
1,13296353,388888,1,2,2007,2,0,1,1,0,0,0,0,0,1,0,0,2,3,162.3,3,2912,207,365000
1,23543412,389800,1,2,1998,2,0,0,0,1,0,0,0,0,1,0,0,0,3,161.5,3,2453,16,353000
1,13299253,395000,1,2,2006,2,0,1,0,1,0,0,0,0,1,0,0,2,3,162.3,3,2709,50,359000
1,13299124,364700,1,2,1973,2,0,1,1,1,0,0,0,1,0,0,0,3,3,216.5,3,2773,22,354000
1,13324611,417000,1,2,1992,2,0,0,0,2,0,0,0,0,1,0,0,2,4,216.2,3,3313,145,409000
1,13299304,419900,1,2,2001,2,0,0,1,2,0,0,0,0,1,0,0,3,5,218.5,3,2499,10,408000
1,13299809,423500,1,2,1990,2,0,0,2,1,0,0,0,0,1,0,0,2,6,216.3,3,3129,21,420000
1,13356718,424900,1,2,1976,2,0,0,0,2,0,0,0,0,0,0,0,2,5,216,3,3041,23,415000
1,13320359,429000,1,2,1977,2,0,1,1,1,0,0,0,0,1,0,0,3,4,219,3,3169,22,407000
1,13295315,429900,1,2,1978,2,1,0,0,1,0,0,0,0,1,0,0,0,3,218.6,3,2998,25,420000
1,13344940,435000,1,2,1993,2,0,0,2,1,0,0,0,0,1,0,0,0,7,216.5,3,3655,29,423000
1,13333427,437500,1,2,1989,2,0,1,0,1,0,0,0,0,0,1,0,3,5,219.2,3,3313,29,421800
1,13314290,445000,1,2,1992,2,0,0,1,1,0,0,0,0,0,1,0,2,5,218.9,3,3356,132,438500
1,13328926,456000,1,2,1992,2,0,1,0,1,0,0,0,0,0,1,0,0,5,219.2,3,3490,66,440650
1,13317255,459888,1,2,2007,2,0,1,0,1,0,0,0,0,0,1,0,2,3,216.7,3,3361,15,440000
1,13309709,469900,1,2,2008,2,0,0,0,2,0,0,0,0,0,1,0,2,4,216.7,1,3279,265,460000
1,13289275,475000,1,2,1986,2,0,1,0,0,1,0,0,1,0,0,0,2,3,218.1,3,3703,14,455000
1,13305344,478800,1,2,1996,2,0,1,0,2,0,0,0,0,1,0,0,3,6,219.4,3,3884,56,455000
1,13281219,479000,1,2,1990,2,0,1,0,1,0,0,0,0,1,0,0,0,3,216.3,3,3545,98,461500
1,13292471,484900,1,2,2012,2,0,1,0,1,0,0,0,0,1,0,0,2,3,216.8,3,600,27,465000
1,13320386,484900,1,2,2009,2,0,1,0,1,0,0,0,0,0,1,0,0,3,218.8,3,3432,31,480000
1,13315647,487400,1,2,2012,2,0,1,0,1,0,0,0,0,0,1,0,0,3,218.7,3,1000,43,487400
1,13345255,489500,1,2,2006,2,0,1,0,1,0,0,0,0,0,1,0,2,4,216.7,3,4258,101,479000
1,13342485,489800,1,2,1979,2,0,1,0,1,0,0,0,1,0,0,0,3,4,220,3,3463,9,478000
1,23544658,489900,1,2,1976,2,0,1,1,0,1,0,0,1,0,0,0,0,5,219.6,3,3400,29,471000
1,13298334,489900,1,2,2011,2,0,1,0,1,0,0,0,0,0,1,0,2,3,217.2,3,3600,83,477000
1,13350037,491900,1,2,2010,2,0,1,0,1,0,0,0,0,0,1,0,2,4,217.1,3,3778,21,465000
1,13288099,498800,1,2,1985,2,0,1,1,0,1,0,0,0,0,1,0,0,3,216.4,3,3906,49,485000
1,13298050,499000,1,2,1984,2,0,1,0,1,0,0,0,1,0,0,0,2,4,218.9,3,3539,117,479500
1,23524091,499900,1,2,2004,2,0,1,2,0,0,0,0,0,0,1,0,0,6,216.7,3,3503,20,495000
1,13284790,499900,1,2,2011,2,0,1,0,1,0,0,0,0,1,0,0,2,3,218.7,3,1000,187,490000
1,13294642,499900,1,2,1980,2,0,0,1,1,0,0,0,1,0,0,0,0,5,217,3,3599,7,490000
1,13313683,499900,1,2,2012,2,0,1,0,1,0,0,0,0,1,0,0,0,4,216.7,3,932,21,495000
1,13349284,499900,1,2,2013,2,0,1,0,0,1,0,0,0,0,1,0,2,3,220,1,1197,53,493000
1,13318558,499999,1,2,2010,2,0,1,0,1,0,0,0,0,1,0,0,0,3,219.3,3,2754,119,487000
1,13319956,515000,1,2,2000,2,0,1,0,1,0,0,0,0,0,1,0,2,3,220,3,3824,70,460000
1,13311910,515702,1,2,1994,2,0,1,0,1,0,0,0,0,0,1,0,2,3,216,3,3461,73,500000
1,13301011,519000,1,2,1992,2,0,0,2,1,0,0,0,0,0,1,0,3,6,219.4,3,3129,124,500000
1,13296398,549500,3,1,1968,2,0,0,1,2,0,0,2,0,0,0,0,0,9,219.9,3,3767,166,500000
1,13345808,329900,1,4,1975,2,0,2,0,1,0,0,1,0,0,0,0,2,4,171.2,3,2568,4,341000
1,13295903,339900,1,2,2006,2,0,1,0,1,0,0,0,0,1,0,0,1,3,181.2,3,3097,28,346000
1,13281555,344000,1,1,1973,2,0,1,0,1,0,0,0,1,0,0,0,2,4,168.1,3,2483,124,344000
1,13347499,344900,1,2,1977,2,0,1,0,0,1,0,0,1,0,0,0,3,4,185,3,2703,15,344900
1,13317456,349000,1,2,1968,2,0,1,1,1,0,0,0,1,0,0,0,2,5,173.2,3,2538,20,345000
1,13272965,349900,1,4,1973,2,0,1,0,1,0,0,0,1,0,0,0,4,5,173.6,3,2395,154,346000
1,13331429,349900,1,2,1974,2,0,1,1,1,0,0,0,1,0,0,0,3,3,185,3,2680,41,350000
1,13332887,349900,1,4,1977,2,0,0,0,2,0,0,1,0,0,0,0,0,4,166.6,3,2637,45,341000
1,13306135,354000,1,2,1979,2,0,1,1,1,0,0,0,0,1,0,0,3,4,187,3,2919,71,348000
1,13288683,354888,1,4,1984,2,0,1,2,1,0,0,0,0,0,0,0,4,4,171.7,3,2588,24,347750
1,13335518,357900,1,2,1957,2,0,0,1,2,0,0,0,1,0,0,0,0,7,166.8,3,2411,15,351000
1,23540680,359000,1,1.5,1973,2,0,1,2,0,0,0,0,0,0,0,0,0,4,181,3,2363,119,359000
1,13301922,359000,1,2,1989,2,0,1,0,1,0,0,0,1,0,0,0,2,3,174.2,3,2912,90,352000
1,13319861,359000,1,1.5,1961,2,0,0,2,0,0,0,0,0,1,0,0,3,4,177,2,2941,5,342000
1,13312330,359900,2,2,1994,2,0,2,0,1,0,0,0,0,1,0,0,3,4,170.9,3,2595,50,351000
1,13320449,359900,1,4,1968,2,0,0,1,1,0,0,2,0,0,0,0,0,5,172.5,3,2510,88,345000
1,13322501,359900,1,2,1976,2,0,0,1,1,0,0,0,1,0,0,0,3,3,173,3,2667,74,350000
1,13287997,359941,2,2,1982,2,0,0,0,3,0,0,0,0,0,0,0,0,3,176.3,3,2524,37,345000
1,13284394,360000,1,2,1980,2,0,1,0,1,0,0,0,1,0,0,0,0,3,167.2,3,2325,57,352500
1,13315664,364800,1,2,1978,2,0,1,0,1,0,0,0,1,0,0,0,3,3,185,3,2866,8,355000
1,23540990,365000,1,2,1980,2,0,1,0,1,0,0,0,0,0,1,0,0,4,172.8,3,2716,55,353000
1,13287489,365000,1,1.5,1971,2,0,0,2,1,0,0,0,0,0,0,0,3,4,165.4,3,2417,21,349000
1,13330152,365000,1,2,1979,2,0,0,1,1,0,0,0,1,0,0,0,2,4,169.4,3,3037,15,355000
1,13349484,365000,1,2,1976,2,0,1,0,1,0,0,0,0,0,0,0,2,4,185.5,3,2814,49,355000
1,13287285,368800,1,2,1983,2,0,1,0,1,0,0,0,1,0,0,0,0,4,191.5,3,2513,14,355000
1,13303640,368800,1,5,1975,2,0,1,1,1,0,0,1,0,0,0,0,5,3,165.5,3,2528,24,353000
1,13347484,369000,1,2,1982,2,0,1,1,1,0,0,0,0,1,0,0,3,4,181.2,3,2818,83,357500
1,13337977,369500,1,2,1976,2,0,1,0,1,0,0,0,1,0,0,0,3,5,183,3,2971,114,355000
1,13355631,369700,1,2,1988,2,0,1,1,1,0,0,0,1,0,0,0,3,4,202.7,3,3018,44,350000
1,13308708,369900,1,4,1974,2,0,1,0,1,0,0,1,0,0,0,0,3,4,182,3,2845,16,352250
1,13345454,374900,1,2.5,1914,2,0,2,1,1,0,0,0,0,1,0,0,3,6,208.7,3,1896,136,357000
1,13287050,375000,1,2,1981,2,0,1,0,2,0,0,0,1,0,0,0,3,5,168.4,3,2880,68,345000
1,13290683,375000,1,2,1967,2,0,0,2,1,0,0,1,0,0,0,0,3,5,170,3,2503,39,348000
1,13302824,375000,1,2,1993,2,0,1,0,2,0,0,0,0,1,0,0,2,6,187,3,2834,71,350000
1,13307571,379500,1,4,1976,2,0,1,0,0,1,0,0,1,0,0,0,0,4,185.8,3,2513,128,358000
1,13354423,388000,1,2,1980,2,1,0,1,1,0,0,0,0,1,0,0,3,3,178.9,3,3010,61,350000
1,13288060,389000,1,2,1988,2,0,1,0,1,0,0,0,0,1,0,0,0,3,176.9,3,3048,74,355000
1,13278413,399900,1,2,1948,2,0,1,0,1,0,0,0,0,0,0,0,2,4,214.2,1,2355,91,341000
1,13298583,399900,3,1,1978,2,0,0,0,1,0,0,1,0,0,0,0,1,3,197.6,1,2766,82,357500
1,13352136,350000,3,1,1976,2,0,0,1,2,0,0,0,0,0,0,0,1,8,191.8,1,3601,8,360000
1,13316397,351750,1,2,1992,2,0,2,0,1,0,0,0,0,1,0,0,2,3,186.7,3,2969,5,361100
1,13288295,360000,1,5,1987,2,0,1,0,1,0,0,0,0,1,0,0,3,3,173,3,2862,84,360000
1,13296702,364500,1,2,1974,2,0,2,0,1,0,0,0,1,0,0,0,2,5,183.6,3,2795,22,360500
1,13296946,364900,1,5,1978,2,0,1,0,1,0,0,0,1,1,0,0,3,4,165.5,3,2474,126,360000
1,13327981,364900,1,4,1987,2,0,0,2,1,0,0,0,0,1,0,0,4,4,200,3,2664,16,363500
1,13348000,364900,1,2,1977,2,0,1,1,1,0,0,0,0,0,0,0,3,4,165.1,2,2522,9,362500
1,13348230,369800,1,2,1985,2,0,1,0,1,0,0,0,1,0,0,0,2,4,173.5,3,3190,12,365000
1,13282679,369900,1,2,2011,2,0,1,0,1,0,0,0,0,1,0,0,0,3,165.6,1,1000,123,365000
1,13296154,369900,3,1,1970,2,0,0,0,2,0,0,0,0,0,0,0,0,4,194,3,3322,70,360000
1,13301705,369900,1,2,1984,2,0,1,1,1,0,0,0,1,0,0,0,0,5,168,1,2667,65,367000
1,13323774,369900,1,4,1985,2,0,1,0,1,0,0,0,0,0,0,0,0,4,214,3,3037,48,360000
1,13341289,369900,1,1.5,1955,2,0,1,1,1,0,0,0,0,1,0,0,0,4,169.7,3,1597,21,362500
1,13289054,372500,1,2,1979,2,0,1,2,1,0,0,0,0,0,0,0,3,4,168,3,2816,15,368500
1,13350897,372500,1,4,1992,2,0,0,1,1,0,0,0,0,1,0,0,3,4,175,3,2776,28,362500
1,13295024,372900,1,2,1985,2,0,0,0,2,0,0,0,1,0,0,0,0,4,202,3,2805,46,366000
1,13303867,373800,1,2,2005,2,0,1,0,1,0,0,0,0,1,0,0,2,3,173.8,3,2870,16,368800
1,13292984,374000,1,2,1986,2,0,1,0,1,0,0,0,0,1,0,0,0,3,201,3,2894,58,365000
1,13345566,374702,1,2,1983,2,0,1,0,1,0,0,0,1,0,0,0,2,3,178.9,3,3160,65,360000
1,13319484,374800,1,2,1992,2,0,1,0,2,0,0,0,0,1,0,0,3,4,181.2,3,2944,112,365000
1,13287259,374900,1,2,1979,2,0,2,0,0,1,0,0,0,1,0,0,3,3,212,3,2759,57,360000
1,13318416,374900,1,2,1976,2,0,1,0,1,0,0,0,1,0,0,0,3,5,200.6,3,2837,89,364000
1,23540985,374990,1,1,1976,2,0,1,2,1,0,0,0,0,0,0,0,0,5,176.3,3,2998,76,363000
1,13276006,375000,1,2,1968,2,0,1,0,1,0,0,0,0,0,0,0,3,4,178.9,3,3026,143,365000
1,13292194,375000,1,2,2005,2,0,1,1,0,0,0,0,0,1,0,0,0,3,168.6,3,2802,23,366000
1,13335781,375000,1,2,1962,2,0,1,1,0,0,0,0,0,1,0,0,2,4,174.1,3,3087,9,367500
1,13298396,377500,1,2,2000,2,0,1,0,1,0,0,0,0,1,0,0,2,3,174.1,3,2852,50,362000
1,13285865,378800,1,1,1969,2,0,1,0,1,0,0,0,0,1,0,0,0,3,180.2,2,3329,41,360000
1,23577855,379000,1,3,1974,2,0,1,1,1,0,0,1,0,0,0,0,0,5,184.9,3,1894,154,360000
1,13291471,379000,1,2,1976,2,0,1,0,1,0,0,0,1,0,0,0,3,5,169.6,3,2627,33,365000
1,13304976,379000,2,2,1995,2,0,1,0,1,0,0,0,0,1,0,0,0,3,173,3,2669,13,367000
1,13332932,379500,1,2,1981,2,0,1,0,2,0,0,0,0,1,0,0,2,4,170.8,3,2879,43,369000
1,13282852,379900,1,2,1988,2,0,0,0,2,0,0,0,1,0,0,0,0,5,177.4,3,2707,61,361500
1,13295000,379900,1,2,1977,2,0,1,1,1,0,0,1,0,0,0,0,3,3,194.9,3,2734,88,367000
1,13301697,379900,1,2,1977,2,0,1,1,1,0,0,0,0,1,0,0,2,3,199.1,3,2424,81,369000
1,13304537,379900,1,2,1976,2,0,1,1,1,0,0,0,1,0,0,0,2,4,165,3,2613,20,369000
1,13330778,379900,1,1.5,1975,2,0,1,0,1,0,0,0,1,0,0,0,3,4,165,3,2875,21,365000
1,13337003,379900,1,2,1989,2,0,1,0,2,0,0,0,0,1,0,0,0,4,174.4,3,2900,124,365000
1,13347438,379999,1,2,1986,2,0,1,0,1,0,0,0,1,0,0,0,3,5,176.7,3,2964,41,365000
1,13292152,380000,1,2,1994,2,0,1,0,1,0,0,0,0,1,0,0,3,4,167.3,3,2894,18,360000
1,13353384,380000,1,2,1977,2,0,0,1,1,0,0,1,0,0,0,0,2,4,179.6,3,2864,70,367000
1,13325915,384300,1,2,1981,2,0,1,0,1,0,0,0,1,0,0,0,3,4,181.5,3,2950,59,360000
1,13287295,384900,1,2,2006,2,0,1,0,1,0,0,0,1,0,0,0,2,3,175.6,3,2884,53,367500
1,13285332,386400,1,2,2004,2,0,1,0,1,0,0,0,0,0,1,0,0,3,172,3,2898,24,367000
1,13330108,390000,1,2,1980,2,0,1,0,1,0,0,0,1,0,0,0,0,3,167.5,3,3455,77,365000
1,13328262,398800,1,2,2003,2,0,1,0,2,0,0,0,0,1,0,0,3,5,170.7,3,3083,85,360000
1,13283757,399000,1,2,1972,2,0,1,0,2,0,0,0,1,0,0,0,3,4,167.4,3,2755,47,361000
1,13277016,399900,1,2,2005,2,0,1,0,1,0,0,0,1,0,0,0,2,3,176.5,3,3075,125,367750
1,13315538,399900,3,1,1963,2,0,0,0,2,0,0,0,0,0,0,0,0,5,203.1,3,3766,42,360000
1,13356978,409000,1,2,1993,2,0,1,1,2,0,0,0,0,1,0,0,3,1,197.8,3,3137,18,365000
1,13302138,379500,1,2,1980,2,0,1,0,1,0,0,0,0,1,0,0,2,4,179.8,3,3015,85,375000
1,13315059,379700,1,2,1989,2,0,1,1,1,0,0,0,0,0,1,0,3,3,203.8,3,2702,13,373000
1,13273361,379900,1,4,1986,2,0,1,0,1,0,0,0,0,1,0,0,4,3,180,3,2759,166,375000
1,13307064,379900,1,1.5,1984,2,0,1,0,1,0,0,0,1,0,0,0,3,4,166.4,3,2624,56,370000
1,13307960,379900,1,2,1979,2,0,1,0,1,0,0,0,1,0,0,0,2,4,168.6,3,2727,13,376500
1,13315669,379900,1,1.5,1986,2,0,0,2,1,0,0,0,0,1,0,0,3,5,177,3,3008,36,373000
1,13318524,379900,1,2,1998,2,0,1,0,1,0,0,0,1,0,0,0,2,4,168.7,3,2720,89,378000
1,13336493,379900,1,2,1978,2,0,1,1,1,0,0,0,0,1,0,0,2,4,165.6,3,2975,29,378000
1,13344988,379900,1,4,1984,2,0,1,0,1,0,0,0,0,1,0,0,0,4,170.2,3,2722,100,370000
1,13352663,383250,1,2,2002,2,0,1,0,1,0,0,0,0,1,0,0,2,3,169.2,3,3018,38,370000
1,13314694,385000,1,1.5,1985,2,0,1,0,1,0,0,0,0,1,0,0,3,3,170.3,3,2773,25,377500
1,13298115,387000,1,2,1976,2,0,1,0,1,0,0,0,0,1,0,0,2,4,195.1,3,2877,103,370000
1,23527013,388800,1,1,1969,2,0,0,1,1,0,0,1,0,0,0,0,0,5,176.5,3,2652,39,375000
1,13340574,389000,1,2,1980,2,0,1,0,2,0,0,0,1,0,0,0,3,5,170,3,2779,39,373000
1,13292800,389649,1,4,1988,2,0,0,0,2,0,0,1,0,0,0,0,4,4,167.7,3,2606,48,375000
1,13335386,389700,1,2,1978,2,0,1,0,1,0,0,0,0,1,0,0,2,3,173.8,3,2922,86,375000
1,13301346,389800,1,2,1979,2,0,1,0,1,0,0,0,0,1,0,0,0,4,180.3,3,2969,73,375000
1,13326487,389800,1,2,1978,2,0,1,0,0,0,0,0,1,0,1,0,0,3,183.8,3,2791,32,375000
1,13263989,389900,4,2.5,2007,2,0,1,0,1,0,0,0,0,0,1,0,3,2,179.4,3,3108,252,378000
1,13300180,389900,1,2,2001,2,0,1,0,1,0,0,0,0,1,0,0,2,3,173.5,3,2766,27,370000
1,13325170,389900,1,2,1977,2,0,1,1,1,0,0,0,1,0,0,0,3,4,171.7,3,2787,64,375000
1,13303925,389986,1,2,1974,2,0,1,0,1,0,0,0,0,1,0,0,2,4,179,3,2684,91,370000
1,13315558,394702,1,2,1975,2,0,1,0,1,0,0,0,1,0,0,0,2,4,168.7,3,2926,72,375000
1,13271262,394800,1,2,1993,2,1,0,1,1,0,0,0,0,1,0,0,3,3,171,3,2755,168,372000
1,13288656,395000,1,2,2005,2,0,1,1,1,0,0,0,0,1,0,0,2,4,183,3,2976,20,373000
1,13301162,395000,1,2,1991,2,0,1,1,1,0,0,0,0,1,0,0,0,3,167,3,2877,63,375000
1,13309759,395000,1,2,1996,2,0,1,0,2,0,0,0,0,1,0,0,3,6,170.7,3,2951,92,370000
1,13340317,395000,1,2,1977,2,0,1,1,1,0,0,0,1,0,0,0,0,5,181.9,3,2956,79,375000
1,13350115,395900,1,2,1991,2,0,1,1,1,0,0,0,0,1,0,0,0,5,181.6,3,3459,23,375000
1,13286023,399000,1,2,1979,2,0,1,0,1,0,0,0,0,0,1,0,3,4,177.4,1,3019,121,375000
1,13300315,399000,1,5,1978,2,0,0,0,1,1,1,1,0,0,0,0,4,5,213,3,3023,46,375000
1,13288193,399900,1,2,1987,2,0,0,1,2,0,0,0,0,1,0,0,3,5,198,3,2866,86,377000
1,13319915,399900,1,2.5,1918,2,0,0,0,1,0,0,0,0,0,0,0,3,4,197.3,3,2634,19,375000
1,13354966,399900,1,2,1980,2,0,0,1,2,0,0,0,1,0,0,0,3,5,171,3,2941,26,376000
1,13328998,378000,1,1,1981,2,0,0,1,1,0,0,0,1,0,0,0,0,4,161.9,3,2975,8,380000
1,13287046,379000,1,2,2005,2,0,1,0,1,0,0,0,0,1,0,0,2,3,160.6,3,2880,120,375000
1,13287985,379900,1,2,1977,2,0,1,0,1,0,0,0,0,1,0,0,3,3,163.8,3,2613,12,373000
1,13328744,382900,1,2,2005,2,0,1,0,1,0,0,0,0,1,0,0,0,3,160,3,2914,12,376000
1,13341694,384800,1,2,1992,2,0,1,0,1,0,0,0,1,0,0,0,2,3,162.6,3,2922,81,373000
1,13340748,384900,1,2,1993,2,0,1,0,1,0,0,0,0,1,0,0,0,4,160.9,3,2933,207,373000
1,13290833,385000,1,1,2001,2,0,0,0,1,0,0,0,0,1,0,0,0,3,163.9,3,3055,92,380000
1,13321974,385000,1,2,1997,2,0,1,0,2,0,0,0,0,1,0,0,0,3,163.8,3,2910,8,383500
1,13303193,387000,1,2,1982,2,0,1,0,2,0,0,0,1,0,0,0,3,5,160.2,3,2570,11,375000
1,13320573,388888,1,4,1977,2,0,1,0,1,0,0,0,1,0,0,0,4,4,162.6,3,2556,9,380000
1,13308071,388900,1,1,1978,2,0,0,1,1,0,0,0,1,0,0,0,2,4,160.7,3,2951,70,375000
1,13308224,388900,1,2,2012,2,0,1,0,1,0,0,0,0,1,0,0,0,3,162.2,3,0,9,386900
1,13296437,389700,1,1,1982,2,0,0,1,1,0,0,0,1,0,0,0,2,6,162.5,3,2873,50,375000
1,13297540,389900,1,2,2003,2,0,1,0,1,0,0,0,0,0,1,0,2,3,161.8,3,2830,44,382000
1,13304864,389900,1,4,1990,2,0,1,1,1,0,0,0,0,0,1,0,4,3,163.9,3,2718,64,380000
1,13321419,389900,1,1,1969,2,0,0,1,1,0,0,0,1,0,0,0,0,5,162,3,3190,37,386000
1,13335579,389900,1,5,1978,2,0,1,0,1,0,0,0,1,0,0,0,0,3,162.5,3,2726,28,388000
1,13284284,390000,1,2,2007,2,0,1,0,1,0,0,0,0,1,0,0,1,3,163.7,3,2923,26,379000
1,13353523,394950,1,2,2007,2,0,1,0,1,0,0,0,0,1,0,0,2,4,162.6,3,2987,50,387500
